filename	date	fastq_ftp	plant	is_enriched
SRR14530858_2.fastq.gz	2020-12-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/058/SRR14530858/SRR14530858_2.fastq.gz	PL	0
SRR14530824_1.fastq.gz	2020-12-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/024/SRR14530824/SRR14530824_1.fastq.gz	PL	1
SRR14530824_2.fastq.gz	2020-12-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/024/SRR14530824/SRR14530824_2.fastq.gz	PL	1
SRR14530857_1.fastq.gz	2020-12-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/057/SRR14530857/SRR14530857_1.fastq.gz	PL	0
SRR14530857_2.fastq.gz	2020-12-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/057/SRR14530857/SRR14530857_2.fastq.gz	PL	0
SRR14530832_1.fastq.gz	2021-01-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/032/SRR14530832/SRR14530832_1.fastq.gz	PL	1
SRR14530832_2.fastq.gz	2021-01-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/032/SRR14530832/SRR14530832_2.fastq.gz	PL	1
SRR14530865_1.fastq.gz	2021-01-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/065/SRR14530865/SRR14530865_1.fastq.gz	PL	0
SRR14530865_2.fastq.gz	2021-01-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/065/SRR14530865/SRR14530865_2.fastq.gz	PL	0
SRR14530831_1.fastq.gz	2021-01-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/031/SRR14530831/SRR14530831_1.fastq.gz	PL	1
SRR14530831_2.fastq.gz	2021-01-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/031/SRR14530831/SRR14530831_2.fastq.gz	PL	1
SRR14530864_1.fastq.gz	2021-01-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/064/SRR14530864/SRR14530864_1.fastq.gz	PL	0
SRR14530864_2.fastq.gz	2021-01-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/064/SRR14530864/SRR14530864_2.fastq.gz	PL	0
SRR18341066_1.fastq.gz	2021-01-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/066/SRR18341066/SRR18341066_1.fastq.gz	PL	1
SRR18341066_2.fastq.gz	2021-01-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/066/SRR18341066/SRR18341066_2.fastq.gz	PL	1
SRR18341117_1.fastq.gz	2021-01-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/017/SRR18341117/SRR18341117_1.fastq.gz	PL	1
SRR18341117_2.fastq.gz	2021-01-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/017/SRR18341117/SRR18341117_2.fastq.gz	PL	1
SRR18341116_1.fastq.gz	2021-01-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/016/SRR18341116/SRR18341116_1.fastq.gz	PL	1
SRR18341116_2.fastq.gz	2021-01-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/016/SRR18341116/SRR18341116_2.fastq.gz	PL	1
SRR18341115_1.fastq.gz	2021-01-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/015/SRR18341115/SRR18341115_1.fastq.gz	PL	1
SRR18341115_2.fastq.gz	2021-01-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/015/SRR18341115/SRR18341115_2.fastq.gz	PL	1
SRR18341114_1.fastq.gz	2021-01-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/014/SRR18341114/SRR18341114_1.fastq.gz	PL	1
SRR18341114_2.fastq.gz	2021-01-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/014/SRR18341114/SRR18341114_2.fastq.gz	PL	1
SRR18341112_1.fastq.gz	2021-01-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/012/SRR18341112/SRR18341112_1.fastq.gz	PL	1
SRR18341112_2.fastq.gz	2021-01-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/012/SRR18341112/SRR18341112_2.fastq.gz	PL	1
SRR18341111_1.fastq.gz	2021-01-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/011/SRR18341111/SRR18341111_1.fastq.gz	PL	1
SRR18341111_2.fastq.gz	2021-01-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/011/SRR18341111/SRR18341111_2.fastq.gz	PL	1
SRR18341110_1.fastq.gz	2021-01-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/010/SRR18341110/SRR18341110_1.fastq.gz	PL	1
SRR18341110_2.fastq.gz	2021-01-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/010/SRR18341110/SRR18341110_2.fastq.gz	PL	1
SRR18341069_1.fastq.gz	2021-01-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/069/SRR18341069/SRR18341069_1.fastq.gz	PL	1
SRR18341069_2.fastq.gz	2021-01-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/069/SRR18341069/SRR18341069_2.fastq.gz	PL	1
SRR18341068_1.fastq.gz	2021-01-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/068/SRR18341068/SRR18341068_1.fastq.gz	PL	1
SRR18341068_2.fastq.gz	2021-01-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/068/SRR18341068/SRR18341068_2.fastq.gz	PL	1
SRR18341067_1.fastq.gz	2021-01-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/067/SRR18341067/SRR18341067_1.fastq.gz	PL	1
SRR18341067_2.fastq.gz	2021-01-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/067/SRR18341067/SRR18341067_2.fastq.gz	PL	1
SRR18341065_1.fastq.gz	2021-02-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/065/SRR18341065/SRR18341065_1.fastq.gz	PL	1
SRR18341065_2.fastq.gz	2021-02-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/065/SRR18341065/SRR18341065_2.fastq.gz	PL	1
SRR18341056_1.fastq.gz	2021-02-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/056/SRR18341056/SRR18341056_1.fastq.gz	PL	1
SRR18341056_2.fastq.gz	2021-02-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/056/SRR18341056/SRR18341056_2.fastq.gz	PL	1
SRR18341055_1.fastq.gz	2021-02-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/055/SRR18341055/SRR18341055_1.fastq.gz	PL	1
SRR18341055_2.fastq.gz	2021-02-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/055/SRR18341055/SRR18341055_2.fastq.gz	PL	1
SRR18341054_1.fastq.gz	2021-02-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/054/SRR18341054/SRR18341054_1.fastq.gz	PL	1
SRR18341054_2.fastq.gz	2021-02-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/054/SRR18341054/SRR18341054_2.fastq.gz	PL	1
SRR18341064_1.fastq.gz	2021-02-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/064/SRR18341064/SRR18341064_1.fastq.gz	PL	1
SRR18341064_2.fastq.gz	2021-02-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/064/SRR18341064/SRR18341064_2.fastq.gz	PL	1
SRR18341063_1.fastq.gz	2021-02-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/063/SRR18341063/SRR18341063_1.fastq.gz	PL	1
SRR18341063_2.fastq.gz	2021-02-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/063/SRR18341063/SRR18341063_2.fastq.gz	PL	1
SRR18341061_1.fastq.gz	2021-02-15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/061/SRR18341061/SRR18341061_1.fastq.gz	PL	1
SRR18341061_2.fastq.gz	2021-02-15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/061/SRR18341061/SRR18341061_2.fastq.gz	PL	1
SRR18341060_1.fastq.gz	2021-02-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/060/SRR18341060/SRR18341060_1.fastq.gz	PL	1
SRR18341060_2.fastq.gz	2021-02-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/060/SRR18341060/SRR18341060_2.fastq.gz	PL	1
SRR18341059_1.fastq.gz	2021-02-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/059/SRR18341059/SRR18341059_1.fastq.gz	PL	1
SRR18341059_2.fastq.gz	2021-02-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/059/SRR18341059/SRR18341059_2.fastq.gz	PL	1
SRR18341058_1.fastq.gz	2021-02-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/058/SRR18341058/SRR18341058_1.fastq.gz	PL	1
SRR18341058_2.fastq.gz	2021-02-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/058/SRR18341058/SRR18341058_2.fastq.gz	PL	1
SRR18341057_1.fastq.gz	2021-02-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/057/SRR18341057/SRR18341057_1.fastq.gz	PL	1
SRR18341057_2.fastq.gz	2021-02-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/057/SRR18341057/SRR18341057_2.fastq.gz	PL	1
SRR18341053_1.fastq.gz	2021-03-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/053/SRR18341053/SRR18341053_1.fastq.gz	PL	1
SRR18341053_2.fastq.gz	2021-03-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/053/SRR18341053/SRR18341053_2.fastq.gz	PL	1
SRR18341042_1.fastq.gz	2021-03-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/042/SRR18341042/SRR18341042_1.fastq.gz	PL	1
SRR18341042_2.fastq.gz	2021-03-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/042/SRR18341042/SRR18341042_2.fastq.gz	PL	1
SRR18341107_1.fastq.gz	2021-03-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/007/SRR18341107/SRR18341107_1.fastq.gz	PL	1
SRR18341107_2.fastq.gz	2021-03-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/007/SRR18341107/SRR18341107_2.fastq.gz	PL	1
SRR18341106_1.fastq.gz	2021-03-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/006/SRR18341106/SRR18341106_1.fastq.gz	PL	1
SRR18341106_2.fastq.gz	2021-03-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/006/SRR18341106/SRR18341106_2.fastq.gz	PL	1
SRR18341052_1.fastq.gz	2021-03-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/052/SRR18341052/SRR18341052_1.fastq.gz	PL	1
SRR18341052_2.fastq.gz	2021-03-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/052/SRR18341052/SRR18341052_2.fastq.gz	PL	1
SRR18341050_1.fastq.gz	2021-03-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/050/SRR18341050/SRR18341050_1.fastq.gz	PL	1
SRR18341050_2.fastq.gz	2021-03-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/050/SRR18341050/SRR18341050_2.fastq.gz	PL	1
SRR18341049_1.fastq.gz	2021-03-15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/049/SRR18341049/SRR18341049_1.fastq.gz	PL	1
SRR18341049_2.fastq.gz	2021-03-15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/049/SRR18341049/SRR18341049_2.fastq.gz	PL	1
SRR18341048_1.fastq.gz	2021-03-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/048/SRR18341048/SRR18341048_1.fastq.gz	PL	1
SRR18341048_2.fastq.gz	2021-03-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/048/SRR18341048/SRR18341048_2.fastq.gz	PL	1
SRR18341047_1.fastq.gz	2021-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/047/SRR18341047/SRR18341047_1.fastq.gz	PL	1
SRR18341047_2.fastq.gz	2021-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/047/SRR18341047/SRR18341047_2.fastq.gz	PL	1
SRR18341046_1.fastq.gz	2021-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/046/SRR18341046/SRR18341046_1.fastq.gz	PL	1
SRR18341046_2.fastq.gz	2021-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/046/SRR18341046/SRR18341046_2.fastq.gz	PL	1
SRR18341045_1.fastq.gz	2021-03-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/045/SRR18341045/SRR18341045_1.fastq.gz	PL	1
SRR18341045_2.fastq.gz	2021-03-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/045/SRR18341045/SRR18341045_2.fastq.gz	PL	1
SRR18341044_1.fastq.gz	2021-03-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/044/SRR18341044/SRR18341044_1.fastq.gz	PL	1
SRR18341044_2.fastq.gz	2021-03-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/044/SRR18341044/SRR18341044_2.fastq.gz	PL	1
SRR18341043_1.fastq.gz	2021-03-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/043/SRR18341043/SRR18341043_1.fastq.gz	PL	1
SRR18341043_2.fastq.gz	2021-03-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/043/SRR18341043/SRR18341043_2.fastq.gz	PL	1
SRR18341109_1.fastq.gz	2021-03-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/009/SRR18341109/SRR18341109_1.fastq.gz	PL	1
SRR18341109_2.fastq.gz	2021-03-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/009/SRR18341109/SRR18341109_2.fastq.gz	PL	1
SRR18341100_1.fastq.gz	2021-04-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/000/SRR18341100/SRR18341100_1.fastq.gz	PL	1
SRR18341100_2.fastq.gz	2021-04-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/000/SRR18341100/SRR18341100_2.fastq.gz	PL	1
SRR18341099_1.fastq.gz	2021-04-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/099/SRR18341099/SRR18341099_1.fastq.gz	PL	1
SRR18341099_2.fastq.gz	2021-04-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/099/SRR18341099/SRR18341099_2.fastq.gz	PL	1
SRR18341098_1.fastq.gz	2021-04-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/098/SRR18341098/SRR18341098_1.fastq.gz	PL	1
SRR18341098_2.fastq.gz	2021-04-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/098/SRR18341098/SRR18341098_2.fastq.gz	PL	1
SRR18341105_1.fastq.gz	2021-04-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/005/SRR18341105/SRR18341105_1.fastq.gz	PL	1
SRR18341105_2.fastq.gz	2021-04-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/005/SRR18341105/SRR18341105_2.fastq.gz	PL	1
SRR18341104_1.fastq.gz	2021-04-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/004/SRR18341104/SRR18341104_1.fastq.gz	PL	1
SRR18341104_2.fastq.gz	2021-04-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/004/SRR18341104/SRR18341104_2.fastq.gz	PL	1
SRR18341103_1.fastq.gz	2021-04-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/003/SRR18341103/SRR18341103_1.fastq.gz	PL	1
SRR18341103_2.fastq.gz	2021-04-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/003/SRR18341103/SRR18341103_2.fastq.gz	PL	1
SRR18341102_1.fastq.gz	2021-04-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/002/SRR18341102/SRR18341102_1.fastq.gz	PL	1
SRR18341102_2.fastq.gz	2021-04-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/002/SRR18341102/SRR18341102_2.fastq.gz	PL	1
SRR18341101_1.fastq.gz	2021-04-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/001/SRR18341101/SRR18341101_1.fastq.gz	PL	1
SRR18341101_2.fastq.gz	2021-04-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/001/SRR18341101/SRR18341101_2.fastq.gz	PL	1
SRR18341092_1.fastq.gz	2021-05-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/092/SRR18341092/SRR18341092_1.fastq.gz	PL	1
SRR18341092_2.fastq.gz	2021-05-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/092/SRR18341092/SRR18341092_2.fastq.gz	PL	1
SRR18341090_1.fastq.gz	2021-05-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/090/SRR18341090/SRR18341090_1.fastq.gz	PL	1
SRR18341090_2.fastq.gz	2021-05-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/090/SRR18341090/SRR18341090_2.fastq.gz	PL	1
SRR18341089_1.fastq.gz	2021-05-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/089/SRR18341089/SRR18341089_1.fastq.gz	PL	1
SRR18341089_2.fastq.gz	2021-05-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/089/SRR18341089/SRR18341089_2.fastq.gz	PL	1
SRR18341088_1.fastq.gz	2021-05-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/088/SRR18341088/SRR18341088_1.fastq.gz	PL	1
SRR18341088_2.fastq.gz	2021-05-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/088/SRR18341088/SRR18341088_2.fastq.gz	PL	1
SRR18341096_1.fastq.gz	2021-05-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/096/SRR18341096/SRR18341096_1.fastq.gz	PL	1
SRR18341096_2.fastq.gz	2021-05-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/096/SRR18341096/SRR18341096_2.fastq.gz	PL	1
SRR18341095_1.fastq.gz	2021-05-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/095/SRR18341095/SRR18341095_1.fastq.gz	PL	1
SRR18341095_2.fastq.gz	2021-05-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/095/SRR18341095/SRR18341095_2.fastq.gz	PL	1
SRR18341094_1.fastq.gz	2021-05-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/094/SRR18341094/SRR18341094_1.fastq.gz	PL	1
SRR18341094_2.fastq.gz	2021-05-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/094/SRR18341094/SRR18341094_2.fastq.gz	PL	1
SRR18341093_1.fastq.gz	2021-05-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/093/SRR18341093/SRR18341093_1.fastq.gz	PL	1
SRR18341093_2.fastq.gz	2021-05-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/093/SRR18341093/SRR18341093_2.fastq.gz	PL	1
SRR18341091_1.fastq.gz	2021-05-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/091/SRR18341091/SRR18341091_1.fastq.gz	PL	1
SRR18341091_2.fastq.gz	2021-05-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/091/SRR18341091/SRR18341091_2.fastq.gz	PL	1
SRR18341085_1.fastq.gz	2021-06-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/085/SRR18341085/SRR18341085_1.fastq.gz	PL	1
SRR18341085_2.fastq.gz	2021-06-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/085/SRR18341085/SRR18341085_2.fastq.gz	PL	1
SRR18341082_1.fastq.gz	2021-06-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/082/SRR18341082/SRR18341082_1.fastq.gz	PL	1
SRR18341082_2.fastq.gz	2021-06-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/082/SRR18341082/SRR18341082_2.fastq.gz	PL	1
SRR18341087_1.fastq.gz	2021-06-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/087/SRR18341087/SRR18341087_1.fastq.gz	PL	1
SRR18341087_2.fastq.gz	2021-06-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/087/SRR18341087/SRR18341087_2.fastq.gz	PL	1
SRR18341084_1.fastq.gz	2021-06-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/084/SRR18341084/SRR18341084_1.fastq.gz	PL	1
SRR18341084_2.fastq.gz	2021-06-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/084/SRR18341084/SRR18341084_2.fastq.gz	PL	1
SRR18341083_1.fastq.gz	2021-06-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/083/SRR18341083/SRR18341083_1.fastq.gz	PL	1
SRR18341083_2.fastq.gz	2021-06-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/083/SRR18341083/SRR18341083_2.fastq.gz	PL	1
SRR18341009_1.fastq.gz	2021-07-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/009/SRR18341009/SRR18341009_1.fastq.gz	PL	1
SRR18341009_2.fastq.gz	2021-07-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/009/SRR18341009/SRR18341009_2.fastq.gz	PL	1
SRR18341013_1.fastq.gz	2021-07-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/013/SRR18341013/SRR18341013_1.fastq.gz	PL	1
SRR18341013_2.fastq.gz	2021-07-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/013/SRR18341013/SRR18341013_2.fastq.gz	PL	1
SRR18341012_1.fastq.gz	2021-07-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/012/SRR18341012/SRR18341012_1.fastq.gz	PL	1
SRR18341012_2.fastq.gz	2021-07-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/012/SRR18341012/SRR18341012_2.fastq.gz	PL	1
SRR18341011_1.fastq.gz	2021-07-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/011/SRR18341011/SRR18341011_1.fastq.gz	PL	1
SRR18341011_2.fastq.gz	2021-07-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/011/SRR18341011/SRR18341011_2.fastq.gz	PL	1
SRR18341010_1.fastq.gz	2021-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/010/SRR18341010/SRR18341010_1.fastq.gz	PL	1
SRR18341010_2.fastq.gz	2021-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/010/SRR18341010/SRR18341010_2.fastq.gz	PL	1
SRR18341008_1.fastq.gz	2021-08-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/008/SRR18341008/SRR18341008_1.fastq.gz	PL	1
SRR18341008_2.fastq.gz	2021-08-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/008/SRR18341008/SRR18341008_2.fastq.gz	PL	1
SRR14530727_1.fastq.gz	2020-08-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/027/SRR14530727/SRR14530727_1.fastq.gz	SB	0
SRR14530727_2.fastq.gz	2020-08-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/027/SRR14530727/SRR14530727_2.fastq.gz	SB	0
SRR14530788_1.fastq.gz	2020-08-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/088/SRR14530788/SRR14530788_1.fastq.gz	SB	1
SRR14530788_2.fastq.gz	2020-08-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/088/SRR14530788/SRR14530788_2.fastq.gz	SB	1
SRR14530726_1.fastq.gz	2020-08-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/026/SRR14530726/SRR14530726_1.fastq.gz	SB	0
SRR14530726_2.fastq.gz	2020-08-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/026/SRR14530726/SRR14530726_2.fastq.gz	SB	0
SRR14530787_1.fastq.gz	2020-08-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/087/SRR14530787/SRR14530787_1.fastq.gz	SB	1
SRR14530787_2.fastq.gz	2020-08-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/087/SRR14530787/SRR14530787_2.fastq.gz	SB	1
SRR14530724_1.fastq.gz	2020-09-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/024/SRR14530724/SRR14530724_1.fastq.gz	SB	0
SRR14530724_2.fastq.gz	2020-09-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/024/SRR14530724/SRR14530724_2.fastq.gz	SB	0
SRR14530786_1.fastq.gz	2020-09-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/086/SRR14530786/SRR14530786_1.fastq.gz	SB	1
SRR14530786_2.fastq.gz	2020-09-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/086/SRR14530786/SRR14530786_2.fastq.gz	SB	1
SRR14530725_1.fastq.gz	2020-09-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/025/SRR14530725/SRR14530725_1.fastq.gz	SB	0
SRR14530725_2.fastq.gz	2020-09-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/025/SRR14530725/SRR14530725_2.fastq.gz	SB	0
SRR14530785_1.fastq.gz	2020-09-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/085/SRR14530785/SRR14530785_1.fastq.gz	SB	1
SRR14530785_2.fastq.gz	2020-09-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/085/SRR14530785/SRR14530785_2.fastq.gz	SB	1
SRR14530823_1.fastq.gz	2020-10-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/023/SRR14530823/SRR14530823_1.fastq.gz	SB	1
SRR14530823_2.fastq.gz	2020-10-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/023/SRR14530823/SRR14530823_2.fastq.gz	SB	1
SRR14530856_1.fastq.gz	2020-10-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/056/SRR14530856/SRR14530856_1.fastq.gz	SB	0
SRR14530856_2.fastq.gz	2020-10-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/056/SRR14530856/SRR14530856_2.fastq.gz	SB	0
SRR14530728_1.fastq.gz	2020-10-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/028/SRR14530728/SRR14530728_1.fastq.gz	SB	0
SRR14530728_2.fastq.gz	2020-10-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/028/SRR14530728/SRR14530728_2.fastq.gz	SB	0
SRR14530789_1.fastq.gz	2020-10-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/089/SRR14530789/SRR14530789_1.fastq.gz	SB	1
SRR14530789_2.fastq.gz	2020-10-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/089/SRR14530789/SRR14530789_2.fastq.gz	SB	1
SRR14530822_1.fastq.gz	2020-11-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/022/SRR14530822/SRR14530822_1.fastq.gz	SB	1
SRR14530822_2.fastq.gz	2020-11-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/022/SRR14530822/SRR14530822_2.fastq.gz	SB	1
SRR14530855_1.fastq.gz	2020-11-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/055/SRR14530855/SRR14530855_1.fastq.gz	SB	0
